,word,count
4898,vis,12173
4899,vise,2571
4900,viser,1719
4901,vision,3140
4902,visit,2282
4903,vist,1064
4904,vit,3302
4905,vita,814
4906,viti,651
4907,viv,1507
4908,vive,685
4909,vo,22108
4910,voc,1787
4911,voice,1135
4912,void,1253
4913,vol,4549
4914,volved,1409
4915,vor,2692
4916,vot,7968
4917,vote,7069
4918,voted,1110
4919,voter,2666
4920,voters,2327
4921,votes,765
4922,voting,697
4923,vu,712
4924,wa,110653
4925,wag,1161
4926,wage,990
4927,wai,2113
4928,wait,1570
4929,wal,4021
4930,walk,1748
4931,wall,1732
4932,wan,8646
4933,want,7564
4934,wanted,1906
4935,wants,1008
4936,war,14144
4937,ward,5910
4938,wards,852
4939,ware,1570
4940,warm,808
4941,warn,1577
4942,warne,807
4943,warned,706
4944,wars,266
4945,wat,4572
4946,watch,2007
4947,water,2433
4948,wav,796
4949,wave,726
4950,way,14698
4951,ways,3791
4952,weak,645
4953,wealth,759
4954,weapon,1328
4955,weapons,947
4956,wear,1256
4957,web,1446
4958,webs,1147
4959,website,1142
4960,wed,6295
4961,wee,14468
4962,week,8032
4963,weekend,1045
4964,weeks,1884
4965,weet,1369
4966,wei,1305
4967,weigh,981
4968,wel,6013
4969,well,4745
4970,wen,2777
4971,went,2547
4972,wer,30098
4973,wes,1301
4974,west,1116
4975,wever,1742
4976,wh,100411
4977,wha,13083
4978,whe,25126
4979,whet,3379
4980,whether,3374
4981,whic,16412
4982,whil,5123
4983,whit,2809
4984,white,2781
4985,whole,1050
4986,whos,2269
4987,whose,2268
4988,wi,100348
4989,wic,954
4990,wide,2194
4991,wif,1746
4992,wife,1437
4993,wil,17768
4994,willi,924
4995,willing,873
4996,win,11550
4997,wind,1333
4998,wing,5888
4999,winn,1142
5000,winning,624
5001,wis,2694
5002,wise,600
5003,wish,1266
5004,wit,61529
5005,within,1394
5006,without,2779
5007,witness,660
5008,witt,5026
5009,witte,4948
5010,witter,4947
5011,wk,1115
5012,wl,3443
5013,wm,1110
5014,wo,69122
5015,woman,2694
5016,women,4284
5017,wonder,794
5018,woo,1447
5019,wood,1332
5020,wor,26679
5021,word,2199
5022,words,1233
5023,work,15178
5024,worked,1651
5025,worker,2309
5026,workers,1960
5027,workin,2378
5028,working,2378
5029,works,1534
5030,worl,5042
5031,world,5042
5032,worr,1260
5033,worse,671
5034,wort,1115
5035,worth,1114
5036,would,19716
5037,wound,771
5038,wr,9070
5039,wri,3489
5040,writ,3328
5041,write,1769
5042,writer,831
5043,writing,709
5044,written,832
5045,wron,1168
5046,wrong,1166
5047,wrot,3226
5048,wrote,3226
5049,ws,18163
5050,wth,1011
5051,wye,2246
5052,xi,7144
5053,xo,758
5054,xp,16221
5055,xpected,1856
5056,xpres,1696
5057,xpress,1696
5058,xtra,1060
5059,xtreme,744
5060,xu,1896
5061,ya,6425
5062,yan,2509
5063,ye,34644
5064,yea,18100
5065,year,18025
5066,years,9544
5067,yee,1706
5068,yer,6351
5069,yes,1374
5070,yet,1832
5071,yi,12875
5072,yin,12160
5073,ying,12139
5074,yle,1180
5075,yo,33387
5076,yon,4059
5077,youn,2734
5078,young,2732
5079,yr,4521
5080,yria,3224
5081,yt,4116
5082,za,6076
5083,zar,586
5084,ze,15002
5085,zed,5065
5086,zen,3169
5087,zil,833
5088,zine,825
5089,zing,2081
5090,zo,2428
5091,zone,544
5092,zu,759
