,word,count
4764,ump,51972
4765,ums,1706
4766,un,176494
4767,una,4310
4768,unc,15042
4769,unci,2633
4770,und,58132
4771,understand,3025
4772,une,5558
4773,ung,7352
4774,uni,17291
4775,unica,1487
4776,union,1060
4777,unis,2115
4778,unit,7779
4779,uniti,1841
4780,unity,4651
4781,univ,1926
4782,universit,1182
4783,unlike,1068
4784,uns,4625
4785,unter,2698
4786,upi,1327
4787,upon,1406
4788,ups,4670
4789,ur,218038
4790,ural,4383
4791,uran,3466
4792,urea,1404
4793,urge,3565
4794,uri,22871
4795,urin,11326
4796,uring,11052
4797,urn,17982
4798,urns,1478
4799,uropean,3260
4800,urrently,1200
4801,urt,12466
4802,urth,3292
4803,us,214367
4804,usa,5858
4805,usan,3292
4806,usb,1573
4807,use,55241
4808,used,11390
4809,user,1318
4810,uses,3681
4811,usine,5864
4812,usines,5835
4813,using,5877
4814,usp,3121
4815,uss,20142
4816,ussia,13906
4817,ust,44279
4818,ustr,5795
4819,usual,2230
4820,usually,1059
4821,ut,208103
4822,uta,1929
4823,utc,1868
4824,utes,2624
4825,uti,22600
4826,va,43672
4827,vai,2171
4828,vail,2042
4829,val,9415
4830,valu,3118
4831,value,2269
4832,van,7353
4833,vance,1713
4834,vant,1941
4835,vanta,1042
4836,vantage,1038
4837,var,3744
4838,various,1215
4839,vas,2704
4840,vast,1511
4841,vat,10900
4842,vate,4547
4843,vea,2650
4844,veal,2480
4845,vealed,1234
4846,ved,17904
4847,veh,1619
4848,vehicle,1475
4849,veil,1223
4850,vel,16986
4851,vela,1097
4852,ven,40500
4853,veni,2089
4854,vent,11516
4855,vents,1811
4856,venue,1407
4857,ver,127143
4858,vera,8787
4859,vernor,1568
4860,vers,17389
4861,versa,2932
4862,verse,3023
4863,versi,8128
4864,version,1679
4865,vert,4352
4866,veryone,2457
4867,ves,31392
4868,vest,11965
4869,vesti,8268
4870,vet,2059
4871,vete,1223
4872,veteran,1081
4873,vey,1546
4874,vi,122095
4875,via,2256
4876,vic,14109
4877,vice,7412
4878,vices,2504
4879,victim,2115
4880,victims,1326
4881,victor,2229
4882,victory,1912
4883,vid,19285
4884,vide,13141
4885,video,4165
4886,vie,15276
4887,view,12031
4888,viewed,1213
4889,views,2335
4890,vil,9094
4891,villa,1116
4892,vin,20120
4893,vince,1323
4894,vio,11006
4895,viola,1682
4896,violence,2257
4897,violent,1273
4898,vis,17121
4899,vise,3179
4900,viser,1988
4901,vision,4298
4902,visit,3119
4903,vist,1858
4904,vit,5716
4905,vita,1557
4906,viti,1133
4907,viv,2556
4908,vive,1129
4909,vo,38477
4910,voc,2508
4911,voice,1597
4912,void,2078
4913,vol,8031
4914,volved,2253
4915,vor,4376
4916,vot,15246
4917,vote,12893
4918,voted,1654
4919,voter,4636
4920,voters,3722
4921,votes,1627
4922,voting,1997
4923,vu,1060
4924,wa,169928
4925,wag,1735
4926,wage,1419
4927,wai,3137
4928,wait,2432
4929,wal,5591
4930,walk,2406
4931,wall,2302
4932,wan,13632
4933,want,12112
4934,wanted,2684
4935,wants,1891
4936,war,26624
4937,ward,9281
4938,wards,1674
4939,ware,2554
4940,warm,1317
4941,warn,2488
4942,warne,1179
4943,warned,1078
4944,wars,1747
4945,wat,7892
4946,watch,3098
4947,water,4571
4948,wav,1302
4949,wave,1191
4950,way,23500
4951,ways,6022
4952,weak,1101
4953,wealth,1389
4954,weapon,2701
4955,weapons,2021
4956,wear,1800
4957,web,2438
4958,webs,1889
4959,website,1874
4960,wed,9126
4961,wee,21018
4962,week,10514
4963,weekend,1294
4964,weeks,2619
4965,weet,2164
4966,wei,2104
4967,weigh,1446
4968,wel,10768
4969,well,8794
4970,wen,4167
4971,went,3843
4972,wer,47680
4973,wes,2350
4974,west,2007
4975,wever,4004
4976,wh,157814
4977,wha,23445
4978,whe,38429
4979,whet,4632
4980,whether,4623
4981,whic,26223
4982,whil,8544
4983,whit,4599
4984,white,4550
4985,whole,1997
4986,whos,3055
4987,whose,3043
4988,wi,164979
4989,wic,1361
4990,wide,3342
4991,wif,2431
4992,wife,2046
4993,wil,34026
4994,willi,1565
4995,willing,1509
4996,win,19106
4997,wind,1797
4998,wing,10233
4999,winn,1762
5000,winning,1005
5001,wis,5281
5002,wise,1164
5003,wish,2879
5004,wit,96189
5005,within,2777
5006,without,4783
5007,witness,1147
5008,witt,6573
5009,witte,6461
5010,witter,6453
5011,wk,1485
5012,wl,5115
5013,wm,1536
5014,wo,108506
5015,woman,3778
5016,women,6179
5017,wonder,1495
5018,woo,2212
5019,wood,2029
5020,wor,44195
5021,word,4063
5022,words,2362
5023,work,22397
5024,worked,2283
5025,worker,2977
5026,workers,2459
5027,workin,3886
5028,working,3875
5029,works,2374
5030,worl,10648
5031,world,10648
5032,worr,1719
5033,worse,1392
5034,wort,1954
5035,worth,1932
5036,would,30640
5037,wound,1094
5038,wr,14174
5039,wri,5976
5040,writ,5705
5041,write,3038
5042,writer,1258
5043,writing,1231
5044,written,1407
5045,wron,2161
5046,wrong,2159
5047,wrot,4325
5048,wrote,4322
5049,ws,28898
5050,wth,1626
5051,wye,2712
5052,xi,12249
5053,xo,1350
5054,xp,26592
5055,xpected,2393
5056,xpres,2630
5057,xpress,2614
5058,xtra,1981
5059,xtreme,1562
5060,xu,2898
5061,ya,10034
5062,yan,3433
5063,ye,50943
5064,yea,26415
5065,year,26247
5066,years,14101
5067,yee,2179
5068,yer,8293
5069,yes,2477
5070,yet,3290
5071,yi,20056
5072,yin,18848
5073,ying,18793
5074,yle,1832
5075,yo,65161
5076,yon,7254
5077,youn,3637
5078,young,3633
5079,yr,10153
5080,yria,7590
5081,yt,7308
5082,za,10399
5083,zar,1081
5084,ze,24702
5085,zed,8050
5086,zen,5234
5087,zil,1210
5088,zine,1204
5089,zing,3479
5090,zo,4062
5091,zone,1172
5092,zu,1691
